IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,53666,57.144.22.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:04:28.149-05:00,2026-06-13T12:04:28.367-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,35790,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,2409,4073,17,16,2026-06-13T12:04:35.015-05:00,2026-06-13T12:04:56.471-05:00
6,10.215.173.1,57018,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,2683,12397,12,13,2026-06-13T12:04:36.872-05:00,2026-06-13T12:05:41.331-05:00
6,10.215.173.1,57030,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,1455,8357,8,9,2026-06-13T12:04:36.902-05:00,2026-06-13T12:05:36.111-05:00
6,10.215.173.1,45794,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,mmg.whatsapp.net,4405,249707,82,90,2026-06-13T12:04:37.153-05:00,2026-06-13T12:05:41.332-05:00
6,10.215.173.1,45796,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,mmg.whatsapp.net,1405,4752,7,8,2026-06-13T12:04:37.157-05:00,2026-06-13T12:05:41.332-05:00
6,10.215.173.1,47650,216.239.34.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,nearbysharing-pa.googleapis.com,50134,45202,30,35,2026-06-13T12:04:46.480-05:00,2026-06-13T12:05:51.653-05:00
17,10.215.173.1,40373,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:05.146-05:00,2026-06-13T12:05:05.172-05:00
17,10.215.173.1,58600,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:05.195-05:00,2026-06-13T12:05:05.251-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53514,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1381,1685,10,9,2026-06-13T12:05:05.523-05:00,2026-06-13T12:05:15.572-05:00
6,10.215.173.1,54822,74.125.196.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:05:05.577-05:00,2026-06-13T12:06:06.999-05:00
17,10.215.173.1,47413,157.240.14.63,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:12.499-05:00,2026-06-13T12:05:12.650-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53528,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1381,1685,10,9,2026-06-13T12:05:13.955-05:00,2026-06-13T12:05:24.009-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,1509,11065,8,13,2026-06-13T12:05:14.174-05:00,2026-06-13T12:05:14.695-05:00
17,10.215.173.1,60811,157.240.14.15,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:17.291-05:00,2026-06-13T12:05:17.455-05:00
17,10.215.173.1,53666,57.144.22.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:19.371-05:00,2026-06-13T12:05:19.588-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,60314,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:05:25.806-05:00,2026-06-13T12:06:27.430-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50822,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1473,2215,9,10,2026-06-13T12:05:25.810-05:00,2026-06-13T12:05:35.860-05:00
6,10.215.173.1,42488,157.240.14.10,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3651,1826,9,8,2026-06-13T12:05:25.883-05:00,2026-06-13T12:06:27.430-05:00
17,10.215.173.1,40373,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:56.177-05:00,2026-06-13T12:05:56.205-05:00
17,10.215.173.1,58600,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:05:56.255-05:00,2026-06-13T12:05:56.316-05:00
17,10.215.173.1,47413,157.240.14.63,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:06:03.658-05:00,2026-06-13T12:06:03.817-05:00
6,10.215.173.1,42834,74.125.196.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,1188,7,8,2026-06-13T12:06:07.049-05:00,2026-06-13T12:07:07.735-05:00
17,10.215.173.1,60811,157.240.14.15,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:06:08.459-05:00,2026-06-13T12:06:08.611-05:00
17,10.215.173.1,53666,57.144.22.192,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,5632,3752,9,6,2026-06-13T12:06:10.593-05:00,2026-06-13T12:06:23.087-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,60612,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,2409,4073,17,16,2026-06-13T12:06:19.674-05:00,2026-06-13T12:06:42.345-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50208,2607:f8b0:4008:806::2005,443,10161,Gmail,com.google.android.gm,HTTPS,Cerrado,mail.google.com,4092,8582,15,16,2026-06-13T12:06:19.740-05:00,2026-06-13T12:07:23.178-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,1333,2834,5,7,2026-06-13T12:06:20.152-05:00,2026-06-13T12:06:20.624-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,36282,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:06:27.461-05:00,2026-06-13T12:07:28.252-05:00
6,10.215.173.1,36536,157.240.14.10,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3611,1826,8,8,2026-06-13T12:06:27.536-05:00,2026-06-13T12:07:28.253-05:00
6,10.215.173.1,37748,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,1840,57022,18,27,2026-06-13T12:06:31.865-05:00,2026-06-13T12:07:33.286-05:00
17,10.215.173.1,54428,57.144.199.32,443,10256,WhatsApp,com.whatsapp,QUIC,Cerrado,,4944,14157,11,22,2026-06-13T12:06:32.333-05:00,2026-06-13T12:06:32.864-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58834,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,1473,2297,9,11,2026-06-13T12:06:43.779-05:00,2026-06-13T12:06:53.843-05:00
6,10.215.173.1,45338,216.239.32.223,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play.googleapis.com,5622,2139,9,9,2026-06-13T12:06:43.837-05:00,2026-06-13T12:06:44.063-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,57792,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,2017,3521,13,15,2026-06-13T12:07:06.175-05:00,2026-06-13T12:07:16.340-05:00
6,10.215.173.1,50102,57.144.22.3,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,z-m-gateway.facebook.com,1223,4179,13,10,2026-06-13T12:07:06.248-05:00,2026-06-13T12:08:08.711-05:00
17,10.215.173.1,60811,157.240.14.15,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:07:06.262-05:00,2026-06-13T12:07:06.430-05:00
17,10.215.173.1,50055,57.144.162.196,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,8622,5159,23,24,2026-06-13T12:07:06.337-05:00,2026-06-13T12:07:07.572-05:00
6,10.215.173.1,60050,74.125.196.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:07:07.762-05:00,2026-06-13T12:08:08.711-05:00
17,10.215.173.1,53666,57.144.22.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:07:14.096-05:00,2026-06-13T12:07:14.311-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40858,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,1381,1745,10,10,2026-06-13T12:08:08.740-05:00,2026-06-13T12:08:18.804-05:00
6,10.215.173.1,52664,74.125.196.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:08:08.800-05:00,2026-06-13T12:09:09.794-05:00
6,10.215.173.1,48288,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,2275,51010,26,26,2026-06-13T12:08:11.371-05:00,2026-06-13T12:09:14.838-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,41662,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1533,2297,10,11,2026-06-13T12:08:22.547-05:00,2026-06-13T12:08:32.597-05:00
6,10.215.173.1,54834,57.144.23.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,api.whatsapp.net,4249,18706,13,14,2026-06-13T12:08:22.600-05:00,2026-06-13T12:09:25.162-05:00
6,10.215.173.1,50886,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,,5801,1487,8,8,2026-06-13T12:08:45.882-05:00,2026-06-13T12:09:50.907-05:00
6,10.215.173.1,39840,74.125.196.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,1188,7,8,2026-06-13T12:09:09.822-05:00,2026-06-13T12:10:11.170-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38470,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,7161,16499,43,52,2026-06-13T12:09:14.479-05:00,2026-06-13T12:09:42.415-05:00
6,10.215.173.1,45406,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,auditrecording-pa.googleapis.com,3258,4714,14,15,2026-06-13T12:09:14.553-05:00,2026-06-13T12:09:14.886-05:00
6,10.215.173.1,34446,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2085,1676,9,9,2026-06-13T12:09:15.253-05:00,2026-06-13T12:09:15.483-05:00
6,10.215.173.1,49390,157.240.14.40,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,z-m-gateway.facebook.com,1303,4237,15,12,2026-06-13T12:09:15.295-05:00,2026-06-13T12:09:16.328-05:00
6,10.215.173.1,59754,157.240.14.15,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,graph.facebook.com,2057,4796,9,9,2026-06-13T12:09:15.420-05:00,2026-06-13T12:09:16.030-05:00
17,10.215.173.1,58118,57.144.22.196,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,8686,5267,23,25,2026-06-13T12:09:15.471-05:00,2026-06-13T12:09:16.702-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,60896,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:09:15.476-05:00,2026-06-13T12:10:16.233-05:00
6,10.215.173.1,34098,57.144.198.144,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3651,1866,9,9,2026-06-13T12:09:15.552-05:00,2026-06-13T12:09:30.375-05:00
6,10.215.173.1,56774,140.82.39.30,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,aiolauncher.app,2247,2442,8,8,2026-06-13T12:09:15.670-05:00,2026-06-13T12:10:16.234-05:00
17,10.215.173.1,39471,157.240.14.15,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,7057,4623,10,12,2026-06-13T12:09:16.438-05:00,2026-06-13T12:09:16.878-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51526,2607:f8b0:4008:806::2005,443,10161,Gmail,com.google.android.gm,HTTPS,Cerrado,mail.google.com,4089,8421,15,14,2026-06-13T12:09:16.539-05:00,2026-06-13T12:09:21.405-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,1277,2983,4,6,2026-06-13T12:09:16.999-05:00,2026-06-13T12:09:17.437-05:00
17,10.215.173.1,34665,157.240.14.63,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,5776,4891,9,10,2026-06-13T12:09:22.859-05:00,2026-06-13T12:09:23.155-05:00
17,10.215.173.1,60190,187.244.34.224,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1696,2251,5,6,2026-06-13T12:09:23.067-05:00,2026-06-13T12:09:23.129-05:00
6,10.215.173.1,34514,187.244.34.224,443,10227,Instagram,com.instagram.android,TLS,Cerrado,,140,128,3,3,2026-06-13T12:09:23.073-05:00,2026-06-13T12:09:23.103-05:00
17,10.215.173.1,37212,187.244.50.35,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1696,2283,5,6,2026-06-13T12:09:23.088-05:00,2026-06-13T12:09:23.156-05:00
6,10.215.173.1,46620,187.244.50.35,443,10227,Instagram,com.instagram.android,TLS,Cerrado,,100,88,2,2,2026-06-13T12:09:23.094-05:00,2026-06-13T12:09:23.114-05:00
6,10.215.173.1,37546,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,2117,101249,26,44,2026-06-13T12:09:32.433-05:00,2026-06-13T12:10:36.780-05:00
6,10.215.173.1,56160,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,148092,4408,41,34,2026-06-13T12:09:35.814-05:00,2026-06-13T12:12:13.491-05:00
6,10.215.173.1,56166,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,439579,8731,83,67,2026-06-13T12:09:35.843-05:00,2026-06-13T12:12:13.491-05:00
6,10.215.173.1,39090,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2113,1676,9,9,2026-06-13T12:09:57.881-05:00,2026-06-13T12:09:58.068-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50426,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,1381,1745,10,10,2026-06-13T12:10:11.204-05:00,2026-06-13T12:10:21.270-05:00
6,10.215.173.1,56524,173.194.217.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,1188,7,8,2026-06-13T12:10:11.266-05:00,2026-06-13T12:11:12.515-05:00
6,10.215.173.1,36272,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2088,1701,9,9,2026-06-13T12:10:29.195-05:00,2026-06-13T12:10:29.385-05:00
6,10.215.173.1,36284,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2088,1676,9,9,2026-06-13T12:10:29.391-05:00,2026-06-13T12:10:29.590-05:00
6,10.215.173.1,40260,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,3154,104030,30,47,2026-06-13T12:10:52.005-05:00,2026-06-13T12:12:23.739-05:00
6,10.215.173.1,48620,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,260074,3931,59,55,2026-06-13T12:11:06.412-05:00,2026-06-13T12:12:13.491-05:00
6,10.215.173.1,47244,173.194.217.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,1188,7,8,2026-06-13T12:11:12.551-05:00,2026-06-13T12:12:13.491-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51146,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1533,2275,10,11,2026-06-13T12:11:25.476-05:00,2026-06-13T12:11:35.529-05:00
17,10.215.173.1,43217,142.251.218.35,443,10149,Mensajes,com.google.android.apps.messaging,QUIC,Cerrado,,4703,11756,12,14,2026-06-13T12:11:25.540-05:00,2026-06-13T12:11:25.948-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34698,2607:f8b0:4008:806::2003,443,10149,Mensajes,com.google.android.apps.messaging,HTTPS,Cerrado,www.gstatic.com,2299,6774,8,7,2026-06-13T12:11:25.546-05:00,2026-06-13T12:12:28.860-05:00
6,10.215.173.1,54890,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2114,1701,9,9,2026-06-13T12:11:28.766-05:00,2026-06-13T12:11:28.949-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,56408,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,4073,8275,27,29,2026-06-13T12:12:03.991-05:00,2026-06-13T12:12:18.521-05:00
17,10.215.173.1,36745,216.239.34.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,6652,6093,12,15,2026-06-13T12:12:04.074-05:00,2026-06-13T12:12:04.488-05:00
6,10.215.173.1,34654,57.144.198.192,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,i.instagram.com,565,382,5,5,2026-06-13T12:12:05.550-05:00,2026-06-13T12:12:05.744-05:00
17,10.215.173.1,60614,57.144.198.192,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,39953,26062,54,49,2026-06-13T12:12:05.556-05:00,2026-06-13T12:12:11.987-05:00
17,10.215.173.1,52081,57.144.22.196,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,13932,9618,97,81,2026-06-13T12:12:06.262-05:00,2026-06-13T12:15:04.548-05:00
17,10.215.173.1,41146,57.144.198.192,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,10352,3086,12,9,2026-06-13T12:12:06.692-05:00,2026-06-13T12:12:07.058-05:00
6,10.215.173.1,34588,187.244.34.224,443,10227,Instagram,com.instagram.android,TLS,Cerrado,instagram.fcun2-1.fna.fbcdn.net,359,168,4,4,2026-06-13T12:12:08.253-05:00,2026-06-13T12:12:08.280-05:00
6,10.215.173.1,60270,187.244.50.35,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,instagram.ftgz1-2.fna.fbcdn.net,399,3723,5,5,2026-06-13T12:12:08.258-05:00,2026-06-13T12:12:08.306-05:00
17,10.215.173.1,48448,187.244.34.224,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1696,2251,5,6,2026-06-13T12:12:08.263-05:00,2026-06-13T12:12:08.303-05:00
17,10.215.173.1,54084,187.244.50.35,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1696,2251,5,6,2026-06-13T12:12:08.266-05:00,2026-06-13T12:12:08.342-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37916,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:12:08.491-05:00,2026-06-13T12:13:09.466-05:00
6,10.215.173.1,58448,57.144.198.144,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3777,1852,10,8,2026-06-13T12:12:08.568-05:00,2026-06-13T12:13:09.467-05:00
6,10.215.173.1,32922,173.194.217.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:12:13.519-05:00,2026-06-13T12:13:14.482-05:00
17,10.215.173.1,60066,57.144.198.141,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,8560,4283,11,10,2026-06-13T12:12:20.864-05:00,2026-06-13T12:12:21.233-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37254,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1473,2237,9,10,2026-06-13T12:12:20.870-05:00,2026-06-13T12:12:30.919-05:00
17,10.215.173.1,41146,57.144.198.192,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,10752,1852,11,5,2026-06-13T12:12:58.079-05:00,2026-06-13T12:13:07.212-05:00
17,10.215.173.1,48448,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:12:59.307-05:00,2026-06-13T12:12:59.336-05:00
17,10.215.173.1,54084,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:12:59.346-05:00,2026-06-13T12:12:59.407-05:00
17,10.215.173.1,60614,57.144.198.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:02.994-05:00,2026-06-13T12:13:03.213-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51882,2a03:2880:f351:90:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:13:09.511-05:00,2026-06-13T12:14:10.224-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37274,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1473,2237,9,10,2026-06-13T12:13:09.532-05:00,2026-06-13T12:13:19.585-05:00
6,10.215.173.1,45484,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2088,1676,9,9,2026-06-13T12:13:09.546-05:00,2026-06-13T12:13:09.760-05:00
6,10.215.173.1,33264,57.144.162.144,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3651,1826,9,8,2026-06-13T12:13:09.580-05:00,2026-06-13T12:14:10.225-05:00
6,10.215.173.1,45490,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2089,1701,9,9,2026-06-13T12:13:09.776-05:00,2026-06-13T12:13:09.997-05:00
17,10.215.173.1,60066,57.144.198.141,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:12.240-05:00,2026-06-13T12:13:12.477-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37290,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1381,1685,10,9,2026-06-13T12:13:14.504-05:00,2026-06-13T12:13:24.553-05:00
6,10.215.173.1,41666,173.194.217.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:13:14.561-05:00,2026-06-13T12:14:15.251-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,56802,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,1533,2357,10,12,2026-06-13T12:13:23.105-05:00,2026-06-13T12:13:33.168-05:00
6,10.215.173.1,57534,57.144.197.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,api.whatsapp.net,4733,2930,11,12,2026-06-13T12:13:23.161-05:00,2026-06-13T12:14:25.276-05:00
6,10.215.173.1,57342,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2113,1676,9,9,2026-06-13T12:13:42.104-05:00,2026-06-13T12:13:42.292-05:00
17,10.215.173.1,48448,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:50.351-05:00,2026-06-13T12:13:50.381-05:00
17,10.215.173.1,54084,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:50.411-05:00,2026-06-13T12:13:50.471-05:00
17,10.215.173.1,60614,57.144.198.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:54.218-05:00,2026-06-13T12:13:54.436-05:00
17,10.215.173.1,41146,57.144.198.192,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:13:58.215-05:00,2026-06-13T12:13:58.438-05:00
17,10.215.173.1,60066,57.144.198.141,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:14:03.483-05:00,2026-06-13T12:14:03.721-05:00
6,10.215.173.1,49750,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2086,1676,9,9,2026-06-13T12:14:05.919-05:00,2026-06-13T12:14:06.148-05:00
6,10.215.173.1,49764,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2088,1676,9,9,2026-06-13T12:14:06.155-05:00,2026-06-13T12:14:06.347-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40194,2a03:2880:f351:90:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:14:10.261-05:00,2026-06-13T12:15:10.902-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51528,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1533,2297,10,11,2026-06-13T12:14:10.265-05:00,2026-06-13T12:14:20.317-05:00
6,10.215.173.1,53536,57.144.162.144,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3652,1826,9,8,2026-06-13T12:14:10.336-05:00,2026-06-13T12:15:10.902-05:00
6,10.215.173.1,47890,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,,5256,1487,8,8,2026-06-13T12:14:11.025-05:00,2026-06-13T12:15:16.118-05:00
6,10.215.173.1,47896,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,186790,3287,44,39,2026-06-13T12:14:13.797-05:00,2026-06-13T12:15:21.222-05:00
6,10.215.173.1,57738,173.194.217.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:14:15.283-05:00,2026-06-13T12:15:16.119-05:00
6,10.215.173.1,58456,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2113,1676,9,9,2026-06-13T12:14:40.427-05:00,2026-06-13T12:14:40.618-05:00
17,10.215.173.1,48448,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:14:41.389-05:00,2026-06-13T12:14:41.414-05:00
17,10.215.173.1,54084,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:14:41.476-05:00,2026-06-13T12:14:41.543-05:00
